-1.0801	-1
-1.29645	-1
-1.46238	-1
-1.00129	-1
-1.46094	-1
-1.24762	-1
-1.00649	-1
-1.1178	-1
1.11887	1
1.21696	1
-1.61757	-1
-1.48339	-1
-1.17569	-1
-1.95953	-1
-1.19303	-1
1.01446	1
0.992931	1
1.16638	1
-0.995533	-1
-1.86708	-1
-1.14612	-1
0.819047	1
-0.986917	-1
-0.996357	-1
-1.13782	-1
-1.07468	-1
1.00255	1
-1.08317	-1
1.01786	1
-1.34449	-1
1.0277	1
0.693627	1
-1.12473	-1
-1.17763	-1
1.53001	1
-1.69101	-1
-1.00231	-1
-1.00771	-1
-1.14821	-1
-1.23688	-1
-1.00719	-1
-1.00568	-1
-0.985023	-1
-1.20324	-1
-1.17626	-1
-1.10286	-1
0.999899	1
-1.00735	-1
-1.07882	-1
-1.06573	-1
-0.999759	-1
0.994544	1
-1.00629	-1
-1.30391	-1
-1.00418	-1
-1.0109	-1
-1.00109	-1
-1.18229	-1
1.01317	1
-1.16926	-1
1.03614	1
-1.21127	-1
-1.58661	-1
-1.01186	-1
-1.1122	-1
-1.59319	-1
1.00987	1
-1.06269	-1
-1.01062	-1
-1.22058	-1
-1.12396	-1
-1.00091	-1
-0.996788	-1
-1.16944	-1
-1.00192	-1
-1.12823	-1
-1.36326	-1
-1.3037	-1
-1.27055	-1
-1.87392	-1
-1.04474	-1
-1.00792	-1
-1.31524	-1
1.19691	1
1.24277	1
1.16015	1
-1.88618	-1
-1.13208	-1
-1.17636	-1
-1.20027	-1
-0.997299	-1
0.997427	1
-1.19883	-1
-1.73523	-1
1.03256	1
1.05191	1
-1.00178	-1
-1.08265	-1
-1.31941	-1
-1.22034	-1
-1.84444	-1
1.01158	1
1.0205	1
1.1625	1
-1.02059	-1
-1.0122	-1
-1.4021	-1
-1.30281	-1
1.31497	1
-1.23093	-1
-1.00398	-1
1.10417	1
-1.12005	-1
1.11056	1
-0.99367	-1
-1.0427	-1
1.32584	1
-1.32775	-1
1.26931	1
1.2281	1
1.18082	1
-1.00482	-1
-1.23921	-1
0.986629	1
1.00997	1
-1.08431	-1
-1.10215	-1
1.26022	1
-0.319207	-1
-1.03026	-1
1.05131	1
-1.00505	-1
-1.28151	-1
-1.3182	-1
-1.23489	-1
-1.16919	-1
-0.990192	-1
-1.00214	-1
-1.31923	-1
-1.30355	-1
-0.972218	-1
1.1394	1
-1.51235	-1
1.41895	1
1.00205	1
-1.64082	-1
1.01713	1
0.971197	1
1.00104	1
1.01069	1
-1.36015	-1
-1.00251	-1
0.616873	1
-1.21293	-1
-1.05842	-1
-1.00217	-1
-1.00324	-1
-0.998265	-1
-1.0025	-1
-0.994353	-1
-1.39318	-1
1.00571	1
1.00258	1
-1.46919	-1
-1.00405	-1
-1.81923	-1
-1.00519	-1
-1.00233	-1
1.01586	1
-1.17356	-1
-1.015	-1
-1.62191	-1
1.01672	1
-1.02141	-1
-1.23579	-1
-1.00488	-1
-1.01509	-1
1.01511	1
1.03314	1
0.988411	1
-1.08017	-1
-1.45656	-1
1.05569	1
-1.22305	-1
1.16335	1
1.00792	1
-1.1561	-1
-1.6044	-1
-1.33136	-1
-0.987273	-1
1.02238	1
-1.00197	-1
0.981939	1
-1.00506	-1
1.04187	1
1.01445	1
1.15793	1
-0.986182	-1
-0.994684	-1
-1.16043	-1
-1.00415	-1
1.18368	1
0.996057	1
-0.998176	-1
-1.01778	-1
-1.01466	-1
-1.0064	-1
0.973978	1
-1.00065	-1
1.06417	1
-1.00965	-1
0.979105	1
1.17297	1
-1.0156	-1
-1.0286	-1
-0.99986	-1
1.2036	1
-1.19057	-1
-0.996265	-1
-1.01112	-1
1.00432	1
-1.13711	-1
-1.25268	-1
-1.0022	-1
-0.974288	-1
-1.00979	-1
-0.999521	-1
1.07789	1
1.01232	1
0.999922	1
1.29878	1
-1.59103	-1
-1.01927	-1
1.00448	1
-1.00091	-1
0.972141	1
1.01311	1
-1.0526	-1
1.08714	1
-1.32794	-1
-0.983307	-1
-1.07769	-1
1.52358	1
-1.01226	-1
-1.57092	-1
-1.00854	-1
0.462281	1
-1.00067	-1
-1.24281	-1
-1.35324	-1
-1.00624	-1
-1.50238	-1
1.10706	1
-1.00411	-1
-1.70069	-1
0.928764	1
-1.51759	-1
-1.03078	-1
-1.5694	-1
-1.20903	-1
-1.31007	-1
-1.00449	-1
-1.47219	-1
1.01606	1
-1.00382	-1
-0.994357	-1
-1.00583	-1
0.639836	1
1.13414	1
-1.00832	-1
-1.22989	-1
-1.05241	-1
0.986649	1
-1.01016	-1
-1.42991	-1
0.974844	1
-1.15607	-1
-1.27309	-1
-1.27392	-1
-1.06484	-1
0.988578	1
-1.00071	-1
1.00074	1
-1.23806	-1
-0.984328	-1
-1.05845	-1
-1.03076	-1
-1.14339	-1
1.00926	1
-1.43723	-1
1.18408	1
-1.01166	-1
-1.00087	-1
-1.31316	-1
-1.17647	-1
0.998501	1
-1.00718	-1
1.02736	1
-1.30011	-1
-0.990069	-1
1.00586	1
1.24142	1
-1.06027	-1
1.07117	1
-1.14875	-1
-1.1268	-1
-1.03407	-1
1.0229	1
1.04058	1
-1.00657	-1
-1.47685	-1
-0.923079	-1
1.00211	1
-1.47674	-1
-1.15047	-1
-1.00188	-1
1.01972	1
-1.40594	-1
1.00813	1
1.59181	1
1.22873	1
-1.12401	-1
-1.42842	-1
1.00547	1
-1.01388	-1
-1.41061	-1
-1.11623	-1
1.0063	1
-1.1854	-1
-1.24911	-1
1.01393	1
-1.08302	-1
-1.1392	-1
1.22997	1
1.44407	1
1.01687	1
-1.40113	-1
-1.00322	-1
1.01289	1
-1.41766	-1
-1.26625	-1
-1.03154	-1
1.43078	1
-1.09575	-1
-1.0045	-1
-1.59213	-1
1.46455	1
-1.00856	-1
-1.42276	-1
1.13626	1
1.0595	1
-1.16992	-1
-1.41194	-1
-1.19669	-1
-1.26277	-1
1.01199	1
-1.13468	-1
0.989687	1
1.20151	1
1.00064	1
-1.15359	-1
-1.27051	-1
1.39536	1
1.17593	1
1.00718	1
-1.48848	-1
-1.401	-1
-1.45149	-1
-0.936279	-1
-0.994375	-1
-0.983525	-1
-1.02429	-1
-1.17623	-1
-1.33859	-1
-1.00783	-1
-1.15037	-1
-1.01327	-1
-1.22761	-1
-1.00495	-1
-1.43859	-1
-1.00316	-1
1.00627	1
-1.14405	-1
-0.977395	-1
-1.73159	-1
-1.00475	-1
-1.00434	-1
-1.26156	-1
-1.00862	-1
-1.45931	-1
1.26875	1
-1.4465	-1
1.02387	1
-1.07604	-1
1.00181	1
-1.02296	-1
1.14485	1
-1.60426	-1
-1.44645	-1
1.4461	1
1.23254	1
-1.88145	-1
-1.28131	-1
-1.15246	-1
-1.06492	-1
-1.00839	-1
-1.08437	-1
1.00829	1
-1.56283	-1
-1.87151	-1
-1.04396	-1
-1.44721	-1
-1.00772	-1
1.01401	1
1.01061	1
-0.986696	-1
-1.05597	-1
-1.21135	-1
1.38542	1
-1.01454	-1
1.00489	1
-1.45693	-1
-1.43657	-1
-1.16768	-1
-1.00015	-1
1.01452	1
-0.997428	-1
-0.997379	-1
-1.02127	-1
-1.26917	-1
-1.06911	-1
-1.51821	-1
1.01171	1
-1.55622	-1
-1.02993	-1
1.00914	1
-1.51117	-1
1.32063	1
-1.10201	-1
1.31987	1
1.04626	1
1.0064	1
-1.00891	-1
-1.0172	-1
0.997925	1
-1.06396	-1
1.00288	1
1.6819	1
-1.19656	-1
-1.05641	-1
-1.21018	-1
-1.07019	-1
-1.36198	-1
-1.10853	-1
-1.01093	-1
-1.17036	-1
-1.27271	-1
-1.21396	-1
1.06959	1
-1.52637	-1
-1.14489	-1
-1.55544	-1
-1.00049	-1
-1.48652	-1
-1.40377	-1
-1.18754	-1
-1.73786	-1
-1.00645	-1
-1.5531	-1
1.0091	1
1.20648	1
-1.01641	-1
-1.0041	-1
1.13602	1
-1.0238	-1
-0.996634	-1
1.19205	1
-0.986821	-1
-1.05725	-1
-1.49962	-1
-0.998398	-1
-1.00864	-1
0.985946	1
-1.21242	-1
-1.09642	-1
-1.4157	-1
-1.31199	-1
-1.02405	-1
-1.51869	-1
1.00704	1
-1.47585	-1
1.21868	1
-1.33286	-1
-1.05764	-1
-1.09772	-1
-1.05366	-1
1.00394	1
0.96877	1
-1.01596	-1
1.02156	1
-1.35059	-1
-1.10348	-1
-0.992077	-1
-1.19497	-1
1.26674	1
-1.10091	-1
0.813495	1
-0.999695	-1
1.17314	1
-1.05336	-1
1.02113	1
1.00568	1
1.02949	1
-1.15923	-1
1.15219	1
-1.00383	-1
-1.27659	-1
1.02439	1
-1.01566	-1
-1.00803	-1
-1.40698	-1
0.224007	1
-1.45708	-1
0.997151	1
-1.5086	-1
-1.13923	-1
-1.01595	-1
-0.993083	-1
-1.06319	-1
1.00838	1
-1.00951	-1
-0.994256	-1
-1.11143	-1
-1.10161	-1
-0.993466	-1
1.36558	1
1.02504	1
-1.21767	-1
1.0153	1
1.3106	1
1.01368	1
-1.13106	-1
-1.01547	-1
-1.29052	-1
-1.24623	-1
-0.991791	-1
-0.997109	-1
-1.12578	-1
-1.07026	-1
-1.01824	-1
0.979534	1
1.01942	1
-1.00939	-1
-1.49768	-1
-1.54087	-1
-1.00567	-1
-1.01995	-1
-1.2909	-1
1.00635	1
-1.38954	-1
-1.04149	-1
-1.04076	-1
-1.01159	-1
-1.00879	-1
-1.294	-1
-1.28318	-1
-1.01346	-1
-1.00764	-1
-1.01936	-1
-1.00229	-1
-1.04632	-1
-0.994528	-1
1.0233	1
1.715	1
-1.43503	-1
-1.41891	-1
-1.23035	-1
-1.18013	-1
-0.99505	-1
-1.52564	-1
-1.2617	-1
-1.38134	-1
-1.00879	-1
1.18518	1
-1.46701	-1
-1.00519	-1
-1.05404	-1
1.03719	1
-1.0352	-1
-1.01235	-1
-0.998932	-1
0.973342	1
-1.09026	-1
1.32213	1
-1.10027	-1
-1.09006	-1
-1.31975	-1
1.02426	1
1.32965	1
-1.51394	-1
1.32439	1
-1.12645	-1
-1.00451	-1
-1.12315	-1
-1.02165	-1
-1.07728	-1
-1.08574	-1
-1.02054	-1
0.426462	1
1.01103	1
-1.38357	-1
-0.999353	-1
-1.30759	-1
-1.00754	-1
1.05441	1
1.32547	1
0.983599	1
-1.11624	-1
1.14827	1
1.00358	1
1.31549	1
1.01441	1
-1.01181	-1
1.00771	1
-1.00986	-1
-1.15806	-1
-1.04731	-1
1.00424	1
-1.07356	-1
-1.14182	-1
-1.22706	-1
1.00419	1
-1.46302	-1
-0.998892	-1
1.22513	1
-0.994898	-1
1.16867	1
-1.26206	-1
-1.11553	-1
-1.10816	-1
1.45029	1
1.10234	1
1.35459	1
-1.22464	-1
1.00706	1
-1.40943	-1
1.01635	1
1.05552	1
-1.07143	-1
-1.00123	-1
-1.29758	-1
0.995892	1
-1.39038	-1
-1.02546	-1
1.01032	1
-1.22397	-1
1.11008	1
1.00582	1
-1.01373	-1
1.51748	1
-1.00714	-1
1.07062	1
-1.00433	-1
1.28918	1
1.05882	1
-0.998082	-1
1.41307	1
-1.02525	-1
1.01539	1
-1.49738	-1
1.13319	1
-1.00208	-1
1.01163	1
-1.27708	-1
1.00412	1
1.00901	1
-1.27629	-1
-1.62773	-1
1.34476	1
-1.1439	-1
-1.32554	-1
-1.00653	-1
1.07638	1
0.996606	1
-1.23483	-1
-1.09648	-1
-1.01913	-1
-1.27459	-1
-1.02267	-1
-1.26986	-1
-1.01134	-1
-1.01176	-1
-1.66151	-1
-1.07355	-1
0.980014	1
-1.20399	-1
1.01102	1
-1.00366	-1
0.991388	1
-1.02293	-1
-1.01631	-1
1.22898	1
-1.61829	-1
-1.2133	-1
1.24336	1
-1.09004	-1
1.3939	1
1.06774	1
-1.22496	-1
-1.01466	-1
-1.22421	-1
-1.21186	-1
-1.00402	-1
-1.1574	-1
-1.46614	-1
-0.973951	-1
0.968597	1
-0.995195	-1
1.09437	1
-0.985392	-1
-0.99931	-1
-1.13189	-1
-1.16254	-1
-1.00562	-1
-1.28613	-1
-0.999108	-1
1.02695	1
-0.993053	-1
-1.01881	-1
-1.32058	-1
-1.51567	-1
-1.24065	-1
1.05432	1
-1.0079	-1
1.00588	1
1.02168	1
-1.32667	-1
-1.07086	-1
0.765461	1
-1.23269	-1
-1.37894	-1
1.10007	1
1.00562	1
1.00082	1
0.961378	1
-1.00964	-1
-0.998939	-1
-1.06015	-1
0.996141	1
0.9999	1
-1.03354	-1
-1.006	-1
-0.985752	-1
-0.981381	-1
-0.99606	-1
-1.0063	-1
-1.17768	-1
-1.34683	-1
-1.06832	-1
-1.41542	-1
-1.2632	-1
-0.985794	-1
-1.36863	-1
1.00545	1
-1.21986	-1
1.01713	1
1.00511	1
1.00044	1
-1.35557	-1
1.74251	1
-0.994998	-1
1.01557	1
-0.998574	-1
-1.16842	-1
-1.92051	-1
-1.18605	-1
-1.2066	-1
-1.21572	-1
-1.33923	-1
-1.12294	-1
1.22595	1
-1.1159	-1
-1.00808	-1
-1.02642	-1
-1.34782	-1
1.01243	1
1.1107	1
1.01017	1
-1.24528	-1
1.28253	1
-1.06768	-1
-0.300326	-1
-1.1487	-1
1.02845	1
-1.00462	-1
-1.00898	-1
1.29866	1
-1.02285	-1
1.59336	1
1.19723	1
1.04388	1
1.60187	1
-1.00518	-1
-1.57276	-1
1.14034	1
-1.11394	-1
1.00827	1
-1.11158	-1
1.05289	1
-1.02177	-1
1.06445	1
1.00605	1
1.22372	1
-1.18642	-1
-0.999971	-1
1.3769	1
1.01958	1
-1.44118	-1
1.02921	1
-0.999596	-1
-0.99459	-1
-1.28004	-1
-0.983352	-1
-1.09119	-1
-0.986198	-1
-1.37714	-1
0.669538	1
-1.21162	-1
-1.27033	-1
-1.65585	-1
-1.50172	-1
-1.29551	-1
-1.29304	-1
-0.99466	-1
0.80908	1
-1.61783	-1
1.02338	1
0.992145	1
-1.01694	-1
-1.00053	-1
-1.0383	-1
1.01363	1
-1.00535	-1
-1.00845	-1
-1.82021	-1
1.38458	1
-1.19717	-1
-1.00775	-1
-1.01515	-1
-1.31861	-1
1.31708	1
-1.06649	-1
1.02218	1
-1.01931	-1
1.27135	1
-1.00094	-1
0.829397	1
1.53516	1
1.3693	1
-1.05123	-1
1.15899	1
-1.09553	-1
0.996533	1
-1.66235	-1
1.02276	1
-1.02899	-1
-1.00414	-1
-1.0095	-1
-1.18508	-1
-1.267	-1
-1.15582	-1
-1.03997	-1
-1.00075	-1
-1.27288	-1
-0.984818	-1
-1.34562	-1
0.265585	1
-0.99282	-1
